Census Tract,CE01totcounts,CE02totcounts,CE03totcounts,C000totcounts,ct,CE01Percent,CE02Percent,CE03Percent,TractLabel
159108,836,1074,1756,3666,159108,0.22804146208401527,0.29296235679214405,0.4789961811238407,6
159201,360,430,750,1540,159201,0.23376623376623376,0.2792207792207792,0.487012987012987,6
159203,540,633,1516,2689,159203,0.20081814801041278,0.23540349572331723,0.56377835626627,6
159204,399,544,943,1886,159204,0.21155885471898198,0.28844114528101805,0.5,6
159300,241,243,557,1041,159300,0.23150816522574447,0.2334293948126801,0.5350624399615754,6
159404,839,1158,1549,3546,159404,0.23660462492949802,0.32656514382402707,0.4368302312464749,5
159406,469,586,1143,2198,159406,0.21337579617834396,0.26660600545950863,0.5200181983621474,6
159407,676,995,1612,3283,159407,0.20590922936338715,0.30307645446238196,0.4910143161742309,5
159408,524,640,1077,2241,159408,0.23382418563141455,0.285586791610888,0.48058902275769744,6
159410,825,979,1912,3716,159410,0.22201291711517762,0.2634553283100108,0.5145317545748116,6
159411,362,499,893,1754,159411,0.2063854047890536,0.2844925883694413,0.5091220068415051,6
159412,796,925,2020,3741,159412,0.2127773322641005,0.24726009088479017,0.5399625768511094,6
159505,840,1229,1810,3879,159505,0.21655065738592422,0.3168342356277391,0.4666151069863367,5
159506,1047,1372,1738,4157,159506,0.25186432523454416,0.3300457060380082,0.4180899687274477,5
159508,792,1100,1563,3455,159508,0.229232995658466,0.3183791606367583,0.4523878437047757,5
159509,331,451,591,1373,159509,0.24107793153678078,0.32847778587035686,0.4304442825928623,5
159510,37,63,49,149,159510,0.2483221476510067,0.4228187919463087,0.3288590604026846,5
159511,809,1068,1469,3346,159511,0.24178123132098028,0.31918708906156606,0.43903167961745365,5
159512,282,372,559,1213,159512,0.23248145094806266,0.30667765869744434,0.460840890354493,5
159601,648,774,1638,3060,159601,0.21176470588235294,0.2529411764705882,0.5352941176470588,6
159602,496,532,1153,2181,159602,0.22741861531407612,0.24392480513525905,0.5286565795506648,6
160003,198,252,459,909,160003,0.21782178217821782,0.27722772277227725,0.504950495049505,6
160004,190,271,585,1046,160004,0.18164435946462715,0.25908221797323133,0.5592734225621415,6
160005,261,233,589,1083,160005,0.2409972299168975,0.21514312096029548,0.543859649122807,6
161700,454,640,1098,2192,161700,0.2071167883211679,0.291970802919708,0.5009124087591241,6
162100,624,883,1271,2778,162100,0.22462203023758098,0.3178545716342693,0.45752339812814974,5
169701,734,806,2033,3573,169701,0.20542961097117268,0.22558074447243212,0.5689896445563952,6
169703,206,278,476,960,169703,0.21458333333333332,0.28958333333333336,0.49583333333333335,6
169704,685,907,1500,3092,169704,0.22153945666235447,0.29333764553686936,0.4851228978007762,6
169800,698,1033,1069,2800,169800,0.24928571428571428,0.36892857142857144,0.3817857142857143,5
169901,587,822,1167,2576,169901,0.2278726708074534,0.3190993788819876,0.453027950310559,5
169902,392,503,863,1758,169902,0.2229806598407281,0.28612059158134245,0.4908987485779295,6
170000,380,385,732,1497,170000,0.25384101536406145,0.2571810287241149,0.48897795591182364,6
170001,628,720,1300,2648,170001,0.23716012084592145,0.2719033232628399,0.4909365558912387,6
170002,427,511,950,1888,170002,0.22616525423728814,0.2706567796610169,0.503177966101695,6
170101,265,365,426,1056,170101,0.2509469696969697,0.3456439393939394,0.4034090909090909,5
170201,535,704,1212,2451,170201,0.2182782537739698,0.2872297021623827,0.4944920440636475,6
170202,404,482,725,1611,170202,0.25077591558038487,0.29919304779639977,0.4500310366232154,6
180001,455,467,1073,1995,180001,0.22807017543859648,0.23408521303258145,0.537844611528822,6
180300,250,268,499,1017,180300,0.24582104228121926,0.2635201573254671,0.49065880039331367,6
190101,449,430,920,1799,190101,0.24958310172317955,0.23902167871039467,0.5113952195664258,6
190102,244,260,466,970,190102,0.2515463917525773,0.26804123711340205,0.48041237113402063,6
190203,314,339,593,1246,190203,0.2520064205457464,0.27207062600321025,0.47592295345104335,6
190204,566,632,1183,2381,190204,0.2377152456950861,0.26543469130617386,0.49685006299874,6
190301,387,529,817,1733,190301,0.2233121754183497,0.30525100980957875,0.47143681477207156,5
190401,975,1318,1911,4204,190401,0.2319219790675547,0.31351094196003804,0.4545670789724072,5
190402,683,749,1270,2702,190402,0.2527757216876388,0.2772020725388601,0.4700222057735011,6
190403,373,503,770,1646,190403,0.22660996354799515,0.30558930741190765,0.46780072904009723,5
190502,303,319,621,1243,190502,0.24376508447304907,0.25663716814159293,0.499597747385358,6
190503,296,309,648,1253,190503,0.23623304070231443,0.24660814046288906,0.5171588188347965,6
190504,190,217,489,896,190504,0.21205357142857142,0.2421875,0.5457589285714286,6
190601,441,520,989,1950,190601,0.22615384615384615,0.26666666666666666,0.5071794871794871,6
190603,442,519,1115,2076,190603,0.21290944123314065,0.25,0.5370905587668593,6
190604,440,606,1084,2130,190604,0.20657276995305165,0.28450704225352114,0.5089201877934272,6
190704,209,305,519,1033,190704,0.20232333010648595,0.2952565343659245,0.5024201355275896,6
190705,297,473,760,1530,190705,0.19411764705882353,0.30915032679738563,0.49673202614379086,5
190706,446,604,1113,2163,190706,0.2061950993989829,0.2792417938049006,0.5145631067961165,6
190707,418,581,1156,2155,190707,0.19396751740139212,0.2696055684454756,0.5364269141531323,6
190708,211,246,428,885,190708,0.2384180790960452,0.27796610169491526,0.48361581920903957,6
190800,291,372,629,1292,190800,0.22523219814241485,0.28792569659442724,0.4868421052631579,6
200001,323,384,628,1335,200001,0.24194756554307117,0.2876404494382023,0.4704119850187266,6
200002,108,147,258,513,200002,0.21052631578947367,0.28654970760233917,0.5029239766081871,6
200901,118,159,275,552,200901,0.213768115942029,0.28804347826086957,0.49818840579710144,6
200902,554,743,1449,2746,200902,0.20174799708667152,0.2705753823743627,0.5276766205389658,6
201001,574,886,1451,2911,201001,0.19718309859154928,0.3043627619374785,0.49845413947097217,5
201003,324,486,682,1492,201003,0.21715817694369974,0.3257372654155496,0.4571045576407507,5
201004,339,510,709,1558,201004,0.21758664955070603,0.32734274711168165,0.45507060333761234,5
201100,724,1202,958,2884,201100,0.2510402219140083,0.41678224687933424,0.33217753120665744,5
210101,617,665,961,2243,210101,0.27507802050824787,0.2964779313419527,0.42844404814979936,6
210201,425,577,824,1826,210201,0.23274917853231106,0.31599123767798465,0.45125958378970427,5
210301,427,534,888,1849,210301,0.23093564088696591,0.2888047593293672,0.48025959978366684,6
220100,564,675,857,2096,220100,0.26908396946564883,0.3220419847328244,0.4088740458015267,5
220201,393,528,499,1420,220201,0.2767605633802817,0.37183098591549296,0.35140845070422533,5
220300,562,677,658,1897,220300,0.2962572482867686,0.35687928307854505,0.34686346863468637,5
220700,288,369,500,1157,220700,0.24891961970613655,0.31892826274848746,0.43215211754537597,5
220801,439,475,757,1671,220801,0.26271693596648715,0.28426092160383004,0.4530221424296828,6
220901,479,621,854,1954,220901,0.24513817809621288,0.3178096212896622,0.43705220061412486,5
221001,389,489,1138,2016,221001,0.19295634920634921,0.2425595238095238,0.564484126984127,6
221100,437,509,526,1472,221100,0.296875,0.34578804347826086,0.35733695652173914,5
300000,586,795,1045,2426,300000,0.24154987633965375,0.3276999175597692,0.43075020610057707,5
300100,281,361,1115,1757,300100,0.15993170176437108,0.20546385885031304,0.6346044393853159,6
300300,351,424,1054,1829,300300,0.19190814652815746,0.23182066703116458,0.576271186440678,6
300400,434,501,1282,2217,300400,0.19576003608479928,0.2259810554803789,0.5782589084348219,6
300500,382,424,1362,2168,300500,0.17619926199261993,0.19557195571955718,0.6282287822878229,6
300600,471,495,1618,2584,300600,0.18227554179566563,0.19156346749226005,0.6261609907120743,6
300700,406,499,1637,2542,300700,0.15971675845790717,0.19630212431156568,0.6439811172305271,6
300800,305,442,1233,1980,300800,0.15404040404040403,0.22323232323232323,0.6227272727272727,6
300900,565,648,2117,3330,300900,0.16966966966966968,0.1945945945945946,0.6357357357357357,6
301000,340,409,1297,2046,301000,0.16617790811339198,0.19990224828934505,0.6339198435972629,6
301101,510,690,1596,2796,301101,0.18240343347639484,0.24678111587982832,0.5708154506437768,6
301102,409,362,1260,2031,301102,0.20137863121614968,0.17823732151649435,0.620384047267356,6
301200,417,498,1539,2454,301200,0.16992665036674817,0.20293398533007334,0.6271393643031785,6
301300,442,580,1274,2296,301300,0.19250871080139373,0.25261324041811845,0.5548780487804879,6
301400,162,173,643,978,301400,0.1656441717791411,0.1768916155419223,0.6574642126789366,6
301500,203,233,831,1267,301500,0.16022099447513813,0.18389897395422258,0.6558800315706393,6
301600,322,351,1246,1919,301600,0.16779572694111516,0.1829077644606566,0.6492965085982283,6
301700,165,194,697,1056,301700,0.15625,0.18371212121212122,0.6600378787878788,6
301800,467,530,1336,2333,301800,0.20017145306472353,0.2271753107586798,0.5726532361765967,6
301900,172,273,857,1302,301900,0.13210445468509985,0.20967741935483872,0.6582181259600615,6
302000,341,468,1456,2265,302000,0.15055187637969095,0.20662251655629138,0.6428256070640177,6
302101,280,350,1158,1788,302101,0.15659955257270694,0.19574944071588368,0.6476510067114094,6
302102,342,289,1052,1683,302102,0.20320855614973263,0.1717171717171717,0.6250742721330956,6
302200,379,454,1100,1933,302200,0.19606828763579928,0.23486808070356957,0.5690636316606311,6
302300,387,515,1359,2261,302300,0.17116320212295444,0.22777532065457762,0.6010614772224679,6
302400,440,580,1513,2533,302400,0.17370706671930516,0.2289774970390841,0.5973154362416108,6
302501,215,292,745,1252,302501,0.17172523961661343,0.23322683706070288,0.5950479233226837,6
302502,208,277,782,1267,302502,0.16416732438831885,0.21862667719021311,0.6172059984214681,6
302600,233,291,635,1159,302600,0.20103537532355478,0.25107851596203623,0.547886108714409,6
302700,404,504,1223,2131,302700,0.18958235570154858,0.23650868137024872,0.5739089629282027,6
302800,571,677,1765,3013,302800,0.18951211417192168,0.2246929970129439,0.5857948888151344,6
302900,426,405,1264,2095,302900,0.20334128878281624,0.19331742243436753,0.6033412887828162,6
303000,516,636,1515,2667,303000,0.19347581552305962,0.23847019122609675,0.5680539932508436,6
303101,323,395,1037,1755,303101,0.18404558404558405,0.22507122507122507,0.5908831908831909,6
303102,417,452,1255,2124,303102,0.1963276836158192,0.2128060263653484,0.5908662900188324,6
303201,374,447,1124,1945,303201,0.1922879177377892,0.22982005141388176,0.5778920308483291,6
303202,411,505,1114,2030,303202,0.20246305418719213,0.24876847290640394,0.548768472906404,6
303301,364,335,958,1657,303301,0.21967410983705493,0.20217260108630053,0.5781532890766445,6
303302,459,522,1258,2239,303302,0.20500223313979454,0.2331397945511389,0.5618579723090665,6
303400,275,237,793,1305,303400,0.210727969348659,0.18160919540229886,0.6076628352490422,6
303500,492,596,1564,2652,303500,0.18552036199095023,0.22473604826546004,0.5897435897435898,6
303600,707,843,2166,3716,303600,0.1902583423035522,0.2268568353067815,0.5828848223896663,6
303700,658,884,2151,3693,303700,0.17817492553479555,0.23937178445708096,0.5824532900081235,6
303800,530,644,1548,2722,303800,0.1947097722263042,0.23659074210139602,0.5686994856722998,6
303900,455,600,1064,2119,303900,0.2147239263803681,0.2831524303916942,0.5021236432279377,6
304001,270,403,804,1477,304001,0.18280297901150983,0.2728503723764387,0.5443466486120515,6
304002,409,663,1207,2279,304002,0.17946467749012726,0.29091706888986396,0.5296182536200088,6
304100,507,805,974,2286,304100,0.22178477690288714,0.3521434820647419,0.42607174103237094,5
304202,433,697,779,1909,304202,0.22682032477737035,0.3651126244106862,0.40806705081194344,5
304203,762,1346,1059,3167,304203,0.2406062519734765,0.42500789390590465,0.3343858541206189,5
304204,600,1042,802,2444,304204,0.24549918166939444,0.42635024549918166,0.3281505728314239,5
401200,355,569,602,1526,401200,0.23263433813892528,0.372870249017038,0.3944954128440367,5
401300,541,756,890,2187,401300,0.2473708276177412,0.345679012345679,0.4069501600365798,5
404300,327,378,926,1631,404300,0.2004904966278357,0.2317596566523605,0.5677498467198038,6
404400,489,498,1439,2426,404400,0.2015663643858203,0.20527617477328935,0.5931574608408904,6
404500,406,424,1199,2029,404500,0.20009857072449483,0.20896993592902907,0.5909314933464761,6
404600,423,428,1344,2195,404600,0.1927107061503417,0.19498861047835991,0.6123006833712984,6
404700,628,604,1730,2962,404700,0.21201890614449695,0.20391627278865632,0.5840648210668468,6
404800,710,1057,1547,3314,404800,0.21424260712130355,0.3189499094749547,0.4668074834037417,5
404901,597,883,1416,2896,404901,0.206146408839779,0.3049033149171271,0.4889502762430939,5
404902,419,787,1033,2239,404902,0.18713711478338543,0.35149620366234924,0.4613666815542653,5
405000,547,764,1276,2587,405000,0.21144182450715113,0.2953227676845767,0.49323540780827213,6
405100,859,1203,2069,4131,405100,0.20793996610990076,0.29121278140885987,0.5008472524812394,6
405200,611,952,1487,3050,405200,0.200327868852459,0.3121311475409836,0.4875409836065574,5
405301,358,442,953,1753,405301,0.20422133485453509,0.25213918996006845,0.5436394751853965,6
405302,461,499,1281,2241,405302,0.20571173583221777,0.22266845158411425,0.571619812583668,6
405400,838,993,2114,3945,405400,0.21242078580481621,0.25171102661596956,0.5358681875792142,6
405500,568,592,1655,2815,405500,0.20177619893428064,0.2103019538188277,0.5879218472468917,6
405600,472,528,1232,2232,405600,0.2114695340501792,0.23655913978494625,0.5519713261648745,6
405700,454,547,1445,2446,405700,0.1856091578086672,0.22363041700735894,0.5907604251839739,6
405800,397,481,1283,2161,405800,0.18371124479407683,0.2225821378991208,0.5937066173068024,6
405900,577,652,1421,2650,405900,0.2177358490566038,0.2460377358490566,0.5362264150943397,6
406001,482,643,1320,2445,406001,0.19713701431492842,0.26298568507157466,0.5398773006134969,6
406002,346,383,834,1563,406002,0.22136916186820219,0.24504158669225848,0.5335892514395394,6
406100,373,398,900,1671,406100,0.2232196289646918,0.2381807301017355,0.5385996409335727,6
406201,362,514,864,1740,406201,0.20804597701149424,0.29540229885057473,0.496551724137931,6
406202,644,891,1627,3162,406202,0.2036685641998735,0.28178368121442127,0.5145477545857052,6
406300,351,393,1096,1840,406300,0.1907608695652174,0.21358695652173912,0.5956521739130435,6
406400,504,536,1858,2898,406400,0.17391304347826086,0.1849551414768806,0.6411318150448585,6
406501,551,565,1935,3051,406501,0.1805965257292691,0.18518518518518517,0.6342182890855457,6
406600,345,363,1291,1999,406600,0.17258629314657328,0.18159079539769885,0.6458229114557279,6
406701,354,542,525,1421,406701,0.24912033779028853,0.38142153413089375,0.3694581280788177,5
406702,567,731,769,2067,406702,0.274310595065312,0.3536526366715046,0.3720367682631834,5
406801,524,842,576,1942,406801,0.2698249227600412,0.43357363542739447,0.29660144181256437,4
406802,557,913,637,2107,406802,0.26435690555291885,0.43331751305173233,0.3023255813953488,5
406900,835,1246,1045,3126,406900,0.26711452335252717,0.39859245041586694,0.3342930262316059,5
407000,762,1201,1032,2995,407000,0.254424040066778,0.4010016694490818,0.34457429048414023,5
407101,568,866,856,2290,407101,0.2480349344978166,0.37816593886462885,0.3737991266375546,5
407102,664,993,967,2624,407102,0.2530487804878049,0.3784298780487805,0.36852134146341464,5
407201,477,833,594,1904,407201,0.2505252100840336,0.4375,0.3119747899159664,5
407203,356,578,569,1503,407203,0.2368596141051231,0.38456420492348636,0.37857618097139056,5
407204,316,452,494,1262,407204,0.25039619651347067,0.358161648177496,0.39144215530903326,5
407301,542,605,1036,2183,407301,0.24828218048557033,0.277141548327989,0.4745762711864407,6
407302,668,912,940,2520,407302,0.2650793650793651,0.3619047619047619,0.373015873015873,5
407401,687,1192,953,2832,407401,0.24258474576271186,0.4209039548022599,0.3365112994350282,5
407402,397,703,652,1752,407402,0.22659817351598174,0.4012557077625571,0.3721461187214612,5
407501,588,1009,861,2458,407501,0.23921887713588283,0.41049633848657446,0.35028478437754274,5
407502,687,1060,966,2713,407502,0.2532252119424991,0.39071138960560264,0.35606339845189827,5
407600,583,708,1545,2836,407600,0.20557122708039494,0.24964739069111425,0.5447813822284908,6
407700,502,610,1496,2608,407700,0.19248466257668712,0.2338957055214724,0.5736196319018405,6
407801,573,689,1583,2845,407801,0.2014059753954306,0.2421792618629174,0.556414762741652,6
407802,153,190,444,787,407802,0.19440914866581957,0.241423125794155,0.5641677255400254,6
407900,541,591,1417,2549,407900,0.21224009415457043,0.2318556296586897,0.5559042761867399,6
408000,758,774,1908,3440,408000,0.22034883720930232,0.225,0.5546511627906977,6
408100,792,870,2058,3720,408100,0.2129032258064516,0.23387096774193547,0.5532258064516129,6
408200,780,885,1967,3632,408200,0.21475770925110133,0.24366740088105726,0.5415748898678414,6
408300,788,958,2080,3826,408300,0.20595922634605332,0.25039205436487194,0.5436487192890748,6
408400,430,405,1304,2139,408400,0.201028517999065,0.18934081346423562,0.6096306685366993,6
408500,688,697,1901,3286,408500,0.209373097991479,0.21211199026171637,0.5785149117468046,6
408600,551,595,1309,2455,408600,0.2244399185336049,0.24236252545824846,0.5331975560081467,6
408700,507,700,1388,2595,408700,0.19537572254335261,0.2697495183044316,0.5348747591522158,6
408800,812,883,2008,3703,408800,0.21928166351606806,0.23845530650823657,0.5422630299756954,6
408900,675,810,1688,3173,408900,0.21273242987708793,0.2552789158525055,0.5319886542704065,6
409000,673,796,1679,3148,409000,0.21378653113087676,0.25285895806861497,0.5333545108005082,6
409100,622,734,1654,3010,409100,0.20664451827242525,0.24385382059800664,0.5495016611295681,6
409200,773,849,1832,3454,409200,0.22379849449913145,0.24580196873190505,0.5303995367689636,6
409300,528,598,1296,2422,409300,0.2180016515276631,0.24690338563170933,0.5350949628406276,6
409400,565,558,1231,2354,409400,0.24001699235344096,0.23704333050127444,0.5229396771452847,6
409500,511,479,1216,2206,409500,0.23164097914777879,0.2171350861287398,0.5512239347234814,6
409600,533,621,1528,2682,409600,0.19873228933631618,0.23154362416107382,0.56972408650261,6
409700,462,498,1268,2228,409700,0.2073608617594255,0.22351885098743268,0.5691202872531418,6
409800,558,790,1487,2835,409800,0.19682539682539682,0.2786596119929453,0.5245149911816579,6
409900,791,1021,2099,3911,409900,0.20225006392227052,0.26105855279979545,0.5366913832779341,6
410000,667,773,1565,3005,410000,0.22196339434276208,0.2572379367720466,0.5207986688851913,6
410100,645,698,1723,3066,410100,0.21037181996086105,0.22765818656229614,0.5619699934768428,6
410200,405,443,1111,1959,410200,0.20673813169984687,0.22613578356304237,0.5671260847371108,6
410300,653,935,1640,3228,410300,0.2022924411400248,0.2896530359355638,0.5080545229244114,6
410400,529,808,1381,2718,410400,0.19462840323767477,0.2972774098601913,0.5080941869021339,6
410500,744,959,1714,3417,410500,0.2177348551360843,0.2806555458004097,0.501609599063506,6
410600,693,899,1913,3505,410600,0.1977175463623395,0.256490727532097,0.5457917261055635,6
410700,681,869,1686,3236,410700,0.21044499381953027,0.2685414091470952,0.5210135970333746,6
410800,527,627,1451,2605,410800,0.20230326295585413,0.24069097888675625,0.5570057581573896,6
410900,523,692,1444,2659,410900,0.1966904851447913,0.26024821361414063,0.5430613012410681,6
411000,549,705,1126,2380,411000,0.23067226890756304,0.296218487394958,0.473109243697479,6
411100,425,664,836,1925,411100,0.22077922077922077,0.34493506493506493,0.4342857142857143,5
411200,528,667,1528,2723,411200,0.1939037825927286,0.24495042232831435,0.561145795078957,6
411301,319,371,961,1651,411301,0.19321623258631132,0.2247122955784373,0.5820714718352513,6
411302,569,583,1623,2775,411302,0.20504504504504503,0.21009009009009008,0.5848648648648649,6
411400,514,599,1492,2605,411400,0.19731285988483685,0.22994241842610363,0.5727447216890595,6
411500,250,277,839,1366,411500,0.18301610541727673,0.2027818448023426,0.6142020497803806,6
411600,483,553,1418,2454,411600,0.19682151589242053,0.22534637326813367,0.5778321108394459,6
411700,658,784,1723,3165,411700,0.20789889415481833,0.24770932069510268,0.544391785150079,6
411800,724,752,1912,3388,411800,0.21369539551357733,0.22195985832349469,0.564344746162928,6
411901,324,416,939,1679,411901,0.19297200714711138,0.24776652769505658,0.559261465157832,6
411902,366,441,1066,1873,411902,0.19540843566470903,0.23545114789108382,0.5691404164442072,6
412000,660,736,1748,3144,412000,0.2099236641221374,0.2340966921119593,0.5559796437659033,6
412100,638,683,1796,3117,412100,0.20468399101700352,0.2191209496310555,0.5761950593519409,6
412200,518,557,1566,2641,412200,0.19613782658084059,0.21090496024233246,0.5929572131768269,6
412301,325,367,1026,1718,412301,0.18917345750873107,0.21362048894062863,0.5972060535506403,6
412302,428,458,1026,1912,412302,0.22384937238493724,0.2395397489539749,0.5366108786610879,6
412400,523,655,1499,2677,412400,0.19536794919686215,0.24467687710123273,0.5599551737019051,6
412500,403,371,1217,1991,412500,0.2024108488196886,0.18633852335509793,0.6112506278252134,6
412600,289,299,1098,1686,412600,0.17141162514827996,0.17734282325029657,0.6512455516014235,6
412700,333,317,1141,1791,412700,0.18592964824120603,0.17699609156895588,0.637074260189838,6
412800,393,415,1046,1854,412800,0.21197411003236247,0.2238403451995685,0.564185544768069,6
412900,631,906,1632,3169,412900,0.1991164405175134,0.2858946039760177,0.514988955506469,6
413001,477,495,1250,2222,413001,0.21467146714671467,0.22277227722772278,0.5625562556255626,6
413002,452,447,1108,2007,413002,0.22521175884404585,0.2227204783258595,0.5520677628300946,6
413100,515,583,1492,2590,413100,0.19884169884169883,0.22509652509652509,0.5760617760617761,6
413200,722,692,1915,3329,413200,0.21688194653048964,0.2078702313006909,0.5752478221688194,6
413300,687,819,2096,3602,413300,0.19072737368128817,0.22737368128817323,0.5818989450305386,6
413400,506,640,1639,2785,413400,0.18168761220825852,0.22980251346499103,0.5885098743267505,6
413500,737,978,2151,3866,413500,0.19063631660631145,0.2529746508018624,0.5563890325918261,6
413600,614,733,1585,2932,413600,0.20941336971350613,0.25,0.5405866302864939,6
413700,520,690,1448,2658,413700,0.19563581640331076,0.2595936794582393,0.54477050413845,6
413803,435,531,1212,2178,413803,0.19972451790633608,0.24380165289256198,0.5564738292011019,6
413804,467,526,1137,2130,413804,0.2192488262910798,0.24694835680751173,0.5338028169014084,6
413900,731,1307,1218,3256,413900,0.2245085995085995,0.4014127764127764,0.3740786240786241,5
414001,468,661,747,1876,414001,0.24946695095948826,0.3523454157782516,0.39818763326226014,5
414002,590,893,767,2250,414002,0.26222222222222225,0.3968888888888889,0.3408888888888889,5
414100,677,1066,1201,2944,414100,0.22995923913043478,0.36209239130434784,0.4079483695652174,5
414201,575,943,847,2365,414201,0.24312896405919662,0.39873150105708244,0.3581395348837209,5
414202,465,848,693,2006,414202,0.23180458624127617,0.42273180458624127,0.34546360917248253,5
414301,406,600,632,1638,414301,0.24786324786324787,0.3663003663003663,0.38583638583638585,5
414303,530,785,897,2212,414303,0.23960216998191683,0.35488245931283907,0.4055153707052441,5
414304,466,806,562,1834,414304,0.25408942202835333,0.4394765539803708,0.3064340239912759,5
414400,604,901,846,2351,414400,0.2569119523606976,0.38324117396852403,0.3598468736707784,5
414501,629,782,1190,2601,414501,0.24183006535947713,0.3006535947712418,0.45751633986928103,5
414502,514,689,1064,2267,414502,0.2267313630348478,0.3039258932509925,0.4693427437141597,5
414600,419,408,1167,1994,414600,0.21013039117352056,0.2046138415245737,0.5852557673019058,6
414700,489,479,1492,2460,414700,0.19878048780487806,0.19471544715447153,0.6065040650406504,6
414800,679,776,2054,3509,414800,0.19350242234254775,0.22114562553434028,0.585351952123112,6
414900,900,808,2311,4019,414900,0.22393630256282657,0.20104503607862653,0.575018661358547,6
415000,662,663,1818,3143,415000,0.21062678969137766,0.21094495704740693,0.5784282532612154,6
415101,314,280,921,1515,415101,0.20726072607260726,0.1848184818481848,0.6079207920792079,6
415102,453,508,1673,2634,415102,0.17198177676537585,0.19286256643887623,0.6351556567957479,6
415201,368,380,1102,1850,415201,0.1989189189189189,0.20540540540540542,0.5956756756756757,6
415202,416,414,1315,2145,415202,0.19393939393939394,0.193006993006993,0.6130536130536131,6
415300,739,671,1945,3355,415300,0.2202682563338301,0.2,0.5797317436661699,6
415401,586,565,1563,2714,415401,0.2159174649963154,0.2081798084008843,0.5759027266028003,6
415402,420,470,1432,2322,415402,0.18087855297157623,0.20241171403962102,0.6167097329888027,6
415500,376,342,855,1573,415500,0.23903369357914814,0.21741894469167197,0.54354736172918,6
415600,565,593,1833,2991,415600,0.18890003343363423,0.19826145101972584,0.6128385155466399,6
415700,642,715,1902,3259,415700,0.1969929426204357,0.21939245167229213,0.5836146057072722,6
415802,743,729,2299,3771,415802,0.19702996552638558,0.19331742243436753,0.6096526120392469,6
416000,414,461,1266,2141,416000,0.1933675852405418,0.21531994395142456,0.5913124708080336,6
416100,731,803,1981,3515,416100,0.20796586059743954,0.22844950213371265,0.5635846372688478,6
416201,404,454,1054,1912,416201,0.2112970711297071,0.23744769874476987,0.551255230125523,6
416202,534,621,1199,2354,416202,0.2268479184367035,0.26380628717077315,0.5093457943925234,6
416300,299,360,979,1638,416300,0.18253968253968253,0.21978021978021978,0.5976800976800977,6
416401,346,384,1055,1785,416401,0.1938375350140056,0.21512605042016808,0.5910364145658263,6
416402,283,313,810,1406,416402,0.20128022759601708,0.22261735419630158,0.5761024182076814,6
416500,695,852,1381,2928,416500,0.23736338797814208,0.29098360655737704,0.47165300546448086,6
416600,429,528,1424,2381,416600,0.18017639647207057,0.22175556488870224,0.5980680386392272,6
416701,396,444,1084,1924,416701,0.20582120582120583,0.23076923076923078,0.5634095634095634,6
416702,337,383,1173,1893,416702,0.1780243000528262,0.202324352879028,0.6196513470681458,6
416801,238,239,627,1104,416801,0.21557971014492755,0.2164855072463768,0.5679347826086957,6
416802,350,392,1086,1828,416802,0.19146608315098468,0.21444201312910285,0.5940919037199125,6
416900,402,398,1185,1985,416900,0.20251889168765744,0.2005037783375315,0.5969773299748111,6
490100,345,495,374,1214,490100,0.2841845140032949,0.40774299835255357,0.30807248764415157,5
490200,383,443,610,1436,490200,0.2667130919220056,0.3084958217270195,0.42479108635097496,5
490300,532,664,646,1842,490300,0.2888165038002172,0.36047774158523344,0.3507057546145494,5
490400,302,369,540,1211,490400,0.24938067712634188,0.30470685383980184,0.44591246903385634,5
490500,359,428,496,1283,490500,0.2798129384255651,0.33359314107560406,0.38659392049883085,5
490600,338,582,600,1520,490600,0.22236842105263158,0.3828947368421053,0.39473684210526316,5
490700,560,782,743,2085,490700,0.2685851318944844,0.3750599520383693,0.3563549160671463,5
490800,341,323,603,1267,490800,0.2691397000789266,0.2549329123914759,0.47592738752959746,6
490900,374,401,540,1315,490900,0.2844106463878327,0.30494296577946767,0.41064638783269963,5
491000,496,653,727,1876,491000,0.26439232409381663,0.34808102345415776,0.3875266524520256,5
491100,62,55,78,195,491100,0.31794871794871793,0.28205128205128205,0.4,2
491200,46,63,75,184,491200,0.25,0.3423913043478261,0.4076086956521739,5
491300,332,581,570,1483,491300,0.22387053270397841,0.39177343223196226,0.38435603506405935,5
491400,363,575,484,1422,491400,0.2552742616033755,0.40436005625879046,0.340365682137834,5
491500,338,522,496,1356,491500,0.24926253687315633,0.38495575221238937,0.36578171091445427,5
491600,257,423,245,925,491600,0.27783783783783783,0.4572972972972973,0.2648648648648649,4
491700,370,586,578,1534,491700,0.24119947848761408,0.3820078226857888,0.3767926988265971,5
491800,347,465,440,1252,491800,0.2771565495207668,0.37140575079872207,0.3514376996805112,5
491900,54,47,53,154,491900,0.35064935064935066,0.3051948051948052,0.34415584415584416,3
492000,572,592,782,1946,492000,0.29393627954779034,0.30421377183967113,0.40184994861253853,5
492100,366,405,480,1251,492100,0.29256594724220625,0.3237410071942446,0.38369304556354916,5
492300,533,745,840,2118,492300,0.2516525023607177,0.35174693106704435,0.39660056657223797,5
492400,234,366,308,908,492400,0.2577092511013216,0.40308370044052866,0.3392070484581498,5
492500,218,261,246,725,492500,0.3006896551724138,0.36,0.3393103448275862,3
492600,526,686,716,1928,492600,0.27282157676348545,0.3558091286307054,0.37136929460580914,5
492700,503,652,595,1750,492700,0.2874285714285714,0.37257142857142855,0.34,5
